Product ID,Tên sản phẩm,Price,Old Price,Quantity Sale,Discount,Thời gian sử dụng pin (tháng),Đối tượng sử dụng:,Đường kính mặt (mm),Độ dày mặt (mm),Nguồn năng lượng:,Mức kháng nước (ATM),Chất liệu mặt kính:,Thương hiệu của:,Hãng:,Review Count,Rating,Bình luận
209031,CASIO MTP1384D2AVDF,1870000.0,2494000.0,62.0,0.25,24.0,Nam,41.0,10.0,Pin,10.0,Kính khoáng Mineral,Nhật Bản,CASIO,16,4.3,"Đồng hồ chắc chắn đẹp,đeo vào rất vừa ý"
199510,CASIO A159WAN1DF,804000.0,1072000.0,1000.0,0.25,84.0,Unisex,33.0,8.6,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,55,4.6,"Không biết nói sao nhưng đồng hồ mua mới có được tháng pin đã hết rồi. Chi tiết thông số pin bảo được 7 năm hihi.... Với lại nút bấm đèn sáng để xem giờ thì yếu, bấm đèn mà không xem nổi số hiển thị trên đồng hồ. Chẳng biết nói gì hơn.... Lại lon ton mang ra chi nhánh bảo hành 714 ngày mới được nhận lại.....Hzzzz"
199306,CASIO LTPV001L7BUDF,543000.0,724000.0,156.0,0.25,36.0,Nữ,25.1,7.8,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,25,4.7,Oke
328179,MVW ML09101,1290000.0,2490000.0,39.0,0.48,36.0,Nam,43.0,9.3,Pin,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
327012,SMILE KID SL15503,290000.0,390000.0,347.0,0.25,12.0,Trẻ em,37.0,9.0,Pin,3.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,0,0.0,N/A
322549,CASIO LWA300H7EVDF,1116000.0,1489000.0,337.0,0.25,24.0,Nữ,42.0,11.4,Pin,10.0,Nhựa,Nhật Bản,CASIO,2,4.0,vừa mua xong thì giảm giá
322234,CASIO MTPB145D2A2VDF,1694000.0,2259000.0,45.0,0.25,36.0,Nam,35.0,7.4,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,0,0.0,N/A
313245,Q&Q G14A003VY,490000.0,690000.0,37.0,0.28,24.0,Nữ,41.0,14.0,Pin,10.0,Kính Acrylic (thủy tinh hữu cơ),Nhật Bản,Q&Q,3,4.7,Rất tốt
307284,MVW Glory ML08001,1290000.0,2250000.0,96.0,0.42,36.0,Nam,43.0,9.2,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,18,4.5,Mình cần mua dây đồng hồ này có bán ko
305772,MVW Star Automatic MLA00501N,1990000.0,3950000.0,76.0,0.49,0.0,Nam,42.0,11.5,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,17,4.1,"Tầm giá mềm cũng khá ổn Kim giây trôi chậm, giờ cũng khá chính xác, cót tích được tầm 2 ngày cũng khá ổn Ngoại trừ thương hiệu mới ra thì đều tạm ổn"
293750,EYKI EYS00702,490000.0,890000.0,69.0,0.44,24.0,Nữ,28.5,7.9,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,3.0,N/A
293696,EYKI EYL00401,411000.0,0.0,35.0,,24.0,Nam,43.0,10.4,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293610,Q&Q C09A018PY,211000.0,0.0,21.0,,24.0,Nữ,30.0,7.9,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,7,4.3,Tốt
286679,ELIO Flower EL12303,690000.0,1290000.0,50.0,0.46,24.0,Nữ,35.0,9.3,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,12,4.1,Chưa được 2 tháng mấy đã hết pin
286676,ELIO Flower ES12702,690000.0,1290000.0,90.0,0.46,24.0,Nữ,29.5,8.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,11,4.7,Đẹp.rất vừa ý
286436,CASIO MTPV005L1B5UDF,588000.0,784000.0,87.0,0.25,36.0,Nam,40.0,8.1,Pin,1.0,Kính khoáng Mineral,Nhật Bản,CASIO,15,5.0,Nhân viên phục vụ tốt
278442,ELIO Flower ES12002,690000.0,1190000.0,157.0,0.42,24.0,Nữ,30.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,6,4.3,Tốt
278409,ELIO EL09502,890000.0,1390000.0,25.0,0.35,24.0,Nữ,30.0,7.8,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,15,4.7,"Đồng hồ khá đẹp, chất lượng khá tốt, sẽ ủng hộ tiếp sau này."
278384,ELIO EL09901,690000.0,990000.0,58.0,0.3,24.0,Nam,40.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,11,4.0,"Đồng hồ vừa mua xong , mở hộp không chạy tôi cần được giải quyết vấn đề này"
246093,MVW MS06901,790000.0,1490000.0,23.0,0.46,24.0,Nam,40.0,9.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,16,4.4,Hàng chuẩn chất lượng luôn 
231872,ELIO Nắng Xuân EL05002,311000.0,1090000.0,197.0,,36.0,Nữ,33.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,30,4.6,mẫu đẹp. mua đuợc giá rẻ sale. ưng ý lắm
231863,ELIO Nắng Xuân EL03901,690000.0,990000.0,140.0,0.3,36.0,Nữ,29.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,29,4.4,"Đeo đẹp, sáng tay"
228826,Q&Q A212J005Y,290000.0,460000.0,80.0,0.36,36.0,Nữ,38.0,12.0,Pin,10.0,Kính Acrylic (thủy tinh hữu cơ),Nhật Bản,Q&Q,11,4.2,"Tốt trong tầm giá, đeo đẹp. Nhân viên nhiệt tình, thân thiện. Độ bền thì cần thời gian."
209252,NAKZEN SS4051G7,990000.0,1980000.0,19.0,0.5,24.0,Nam,40.2,7.0,Pin,3.0,Kính Sapphire,Nhật Bản,NAKZEN,9,3.9,Mới mua đã ko chạy. Đem về hãng sữa. Chán
209161,CASIO LTPV002GL7BUDF,666000.0,889000.0,78.0,0.25,24.0,Nữ,25.0,9.2,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,10,4.5,Nhân viên nhiệt tình
209045,CASIO MTPV002L1BUDF,611000.0,815000.0,72.0,0.25,24.0,Nam,37.0,9.6,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,39,4.3,"đứng im hết chạy luôn rồi, mua chưa đc 1 tháng. Chất lượng quá tệ"
209016,CASIO MTP1370D7A2VDF,1323000.0,1764000.0,66.0,0.25,24.0,Nam,40.0,8.8,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,22,4.6,Tuyệt vời
208990,CASIO MTP1302D1A1VDF,1107000.0,1476000.0,57.0,0.25,24.0,Nam,38.5,9.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,0,0.0,N/A
199463,CASIO LRW200H2BVDF,411000.0,548000.0,21.0,0.25,36.0,Nữ,33.0,12.0,Pin,10.0,Nhựa,Nhật Bản,CASIO,9,4.2,Đồng hồ chạy bị trể giờ chỉnh đúng rồi qua mấy ngày lại bị trể.
329922,ELIO Starlight EL15102,690000.0,1290000.0,2.0,0.46,24.0,Nữ,33.0,8.4,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
328907,SMILE KID SL41601SK,290000.0,390000.0,962.0,0.25,18.0,Trẻ em,35.0,12.0,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
327044,SMILE KID SL14001,290000.0,390000.0,534.0,0.25,12.0,Trẻ em,39.0,12.1,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
325863,Q&Q C65A005PY,490000.0,690000.0,38.0,0.28,24.0,Nữ,30.5,7.6,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,0,0.0,N/A
321020,MVW Galaxy MLA08801,1790000.0,3990000.0,89.0,,0.0,Nam,43.0,12.35,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,7,4.1,Không có dây để thay lúc mua cũng không nói
307351,EDIFICE CASIO EFV640L2AVUDF,2707000.0,3610000.0,270.0,0.25,24.0,Nam,44.3,10.8,Pin,10.0,Kính khoáng Mineral,Nhật Bản,EDIFICE CASIO,9,4.6,Tuyệt vời
318567,MVW Hồn Việt ML08602HV,1290000.0,2490000.0,158.0,0.48,36.0,Nam,43.0,12.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,3,4.7,"Cần hỏi mua dây thay thếNgoài loại dây da như đi kèm, có mẫu dây inox nào lắp vừa không"
307281,MVW Glory ML07903,690000.0,1290000.0,49.0,0.46,36.0,Nam,43.0,9.2,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,11,4.4,Mới mua đuợc tháng mà giờ nó chạy chậm số với thời gian thực tế. Ngày nào cũng chỉnh mà ngày nào cũng chậm. K bít do bộ máy của nó hay gì
293967,CASIO MTPVD03L1AUDF,991000.0,1322000.0,72.0,0.25,36.0,Nam,41.0,9.6,Pin,1.0,Kính khoáng Mineral,Nhật Bản,CASIO,8,4.8,"Đồng hồ thiết kế sang trọng, vừa tay"
293765,EYKI EYL01304,411000.0,0.0,20.0,,24.0,Nữ,35.0,9.3,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293763,EYKI EYL01302,411000.0,0.0,37.0,,24.0,Nữ,35.0,9.3,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293702,EYKI EYC01201,390000.0,1090000.0,107.0,,24.0,Nam,41.0,9.2,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,1,3.0,"Đồng hồ đẹp nhưng vừa lấy xong,mang về đến nhà là hết pin"
293613,Q&Q C18A004PY,211000.0,0.0,10.0,,24.0,Nữ,30.0,7.3,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,8,4.8,Hàng chất lượng
292813,ELIO EL12603,311000.0,1190000.0,38.0,,24.0,Nữ,30.5,8.6,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,2,5.0,Đẹp
289437,MVW MS08601,1290000.0,2490000.0,16.0,0.48,18.0,Nam,43.0,9.6,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,10,4.6,Chống nước tốt
279668,MVW MS07903,590000.0,1490000.0,33.0,,36.0,Nam,41.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,9,4.4,Xài cũng ok nhe
252382,SMILE KID SL3812,190000.0,290000.0,862.0,0.34,36.0,Trẻ em,34.0,14.0,Pin,3.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,11,4.5,Sản phẩm rất tốt
252376,SMILE KID SL219LM3,290000.0,320000.0,416.0,0.09,12.0,Trẻ em,39.0,13.0,Pin,5.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,9,4.1,"Đồng hồ hư đưỡ đổi lại hàng mới, qua 24h ghé cửa hàng không có hàng, yêu cầu được giao tận nhà hàng mới"
246095,MVW MS07001,790000.0,1490000.0,80.0,0.46,24.0,Nam,40.0,7.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,14,4.1,OK hợp giá tiền
228825,Q&Q A212J004Y,290000.0,460000.0,93.0,0.36,36.0,Unisex,38.0,12.0,Pin,10.0,Kính Acrylic (thủy tinh hữu cơ),Nhật Bản,Q&Q,19,4.1,Moi ra mua siêu thị gần chợ búng thuận an quản lý de thương cho em quản lý 10 sao
210278,ELIO EL01101,690000.0,990000.0,170.0,0.3,12.0,Nữ,35.7,9.7,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,22,4.6,"Mang mấy hôm thấy tạm ổn, đúng giờ. Máy chạy nghe êm, màu sắc đẹp.Hộp máy bị rách, khá xấu. Do m nhờ ng khác nhận dùm nên k để ý. Giá khuyến mãi chưa đến 300k nên chấp nhận dc"
202971,ORIENT RAAC0E04L10B,2111000.0,2815000.0,142.0,0.25,0.0,Nam,39.8,12.2,Cơ tự động,10.0,Kính khoáng Mineral,Nhật Bản,ORIENT,10,4.5,"Máy đẹp, ổn định sau một thời gian sử dụng.
Tiếc cái mặt kính dễ bị xước 
Ủng hộ thêm"
208700,CASIO MTPV300L1AUDF,1314000.0,1752000.0,130.0,0.25,24.0,Nam,41.5,8.6,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,32,4.4,"Hàng hiệu chính hãng, có team chống giả , đẹp"
199310,CASIO LTPV004GL7AUDF,697000.0,930000.0,101.0,0.25,36.0,Nữ,29.6,9.6,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,10,4.4,Mẫu mã đẹp nhưng mới mua vài hôm đã chạy sai ngày
202972,ORIENT RAAC0E03S10B,3111000.0,4148000.0,10.0,0.25,0.0,Nam,39.5,12.3,Cơ tự động,10.0,Kính khoáng Mineral,Nhật Bản,ORIENT,14,3.2,"Ko có gì là ngon bổ rẻ, giảm giá ko phải hàng mới. Trog hộp duỗi thẳng tháo ra dây cong như con tôm luộc, phồng dộp da."
199266,CASIO AEQ110W1AVDF,1292000.0,1723000.0,59.0,0.25,120.0,Nam,45.5,17.0,Pin,10.0,Nhựa,Nhật Bản,CASIO,18,4.3,Sao kim buổi tối ko dạ quang để xem giờ được vậy ạ. Mong liên hệ e để trao đổi. Đeo mà buổi tối ko xem được là thế nào ạ
328181,MVW Sport MS09901,1290000.0,2490000.0,62.0,0.48,36.0,Nam,43.0,11.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,1,4.0,"Đẹp,NV giao hàng nhiệt tình, NV phục vụ vui vẻ,mong rằng sản phẩm tốt ko có sự cố này nọ"
321021,MVW Galaxy MLA08802,1790000.0,3990000.0,96.0,,0.0,Nam,43.0,12.35,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,9,4.8,Đẹp. Máy bền. Đã từng rơi ở độ cao tầm 1 mét hơn. Máy vẫn ổn đến giờ. Nhưng có điều mua thêm dây dự phòng không có. Có cách nào mua được dây không.
322150,Q&Q A212J001Y,290000.0,490000.0,69.0,0.4,24.0,Unisex,38.0,11.0,Pin,10.0,Kính Acrylic (thủy tinh hữu cơ),Nhật Bản,Q&Q,3,4.7,Đúng kiểu đồng hồ mình thích. Mong là nó chống nước tốt.
306708,MVW Star Automatic MSA00303N,2290000.0,4490000.0,106.0,0.48,0.0,Nam,41.0,12.0,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,23,4.3,"Mua được 2 tháng, đồng hồ chống nước mà bị mắc mưa có 2 lần giờ vô nước như vậy."
306245,ORIENT Contemporary RAAC0E05N10B,2111000.0,2815000.0,39.0,0.25,0.0,Nam,40.0,13.0,Cơ tự động,10.0,Kính khoáng Mineral,Nhật Bản,ORIENT,3,4.0,"Hàng đồng hồ cơ Orient chất lượng miễn bàn, dây lụa đeo lên thì đẹp đối với cá nhân, nhược điểm thì trơn lúc cầm và đeo lên cổ tay phải cẩn thận. Đã mua và dùng lên mới viết đánh giá, chạy sai 1525 giâyngày là chuyện bình thường, lên mạng sẽ rõ."
293776,EYKI EYC01202,311000.0,0.0,65.0,,24.0,Nữ,30.0,8.3,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293762,EYKI EYL01301,311000.0,0.0,24.0,,24.0,Nữ,35.0,9.3,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293612,Q&Q C11A015PY,311000.0,0.0,24.0,,24.0,Nữ,30.0,8.5,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,4,3.8,Rất ok đã mua cua hàng này nhiều lần ư
289344,CASIO LTPVT01GL4BUDF,962000.0,1283000.0,80.0,0.25,36.0,Nữ,34.0,7.9,Pin,1.0,Kính khoáng Mineral,Nhật Bản,CASIO,11,4.5,Đẹp chuẩn 1sp
278563,MVW MS07801,990000.0,1990000.0,96.0,0.5,36.0,Nam,39.6,9.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,9,3.9,Đồng hồ bị mờ màn hình có dán mặt kiếng đc k ạ
278562,MVW MS07602,590000.0,1750000.0,70.0,,36.0,Nam,40.0,8.5,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,20,4.0,"Mới mua chưa được 1 tháng tắm bình thường mà đã vô nước , chán ghê"
278437,ELIO ES11803,311000.0,0.0,42.0,,24.0,Nữ,34.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.6,đh đep sang
231844,ELIO Nàng Thơ ES05401,311000.0,1090000.0,26.0,,36.0,Nữ,30.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,9,4.4,Đồng hồ rất đẹp.
231840,ELIO Nàng Thơ ES05101,690000.0,990000.0,147.0,0.3,36.0,Nữ,32.0,7.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,15,4.5,Mặc dù không tiếp xúc với chất tẩy rửa gì đeo được mấy ngày thì đã rỉ xét mặt trông
213826,Q&Q M154J002Y,490000.0,660000.0,60.0,0.25,36.0,Unisex,39.0,13.0,Pin,10.0,Kính Acrylic (thủy tinh hữu cơ),Nhật Bản,Q&Q,10,4.4,"Thiết bị tốt, nhân viên thân thiện, nhiệt tình, riêng nhân viên cho 5 sao."
210268,ELIO EL00401,290000.0,990000.0,145.0,,12.0,Nữ,32.5,8.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.1,"Đồng hồ thời trang,dây da hơi cứng.So với giá tiền thì Ok"
208942,CASIO LTPV005L7B3UDF,588000.0,784000.0,37.0,0.25,24.0,Nữ,28.2,7.9,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,4,4.5,"San phâm ok..mua đang giam gia.

.nhân viên ban hang vui ve.dê tbuong"
201644,CITIZEN BM677451A,3111000.0,4148000.0,8.0,0.25,0.0,Nam,37.0,8.0,Ánh sáng,3.0,Kính Sapphire,Nhật Bản,CITIZEN,11,4.1,Mới đeo nên chưa có nhiều cảm nhận
199273,CASIO HDA600B1BVDF,762000.0,1017000.0,132.0,0.25,120.0,Nam,39.0,11.8,Pin,10.0,Nhựa,Nhật Bản,CASIO,16,4.5,Ok  okay
329433,ELIO Elegant Lady ES16401,690000.0,1290000.0,98.0,0.46,24.0,Nữ,28.0,7.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
328175,MVW Sport ML08901,1290000.0,2490000.0,25.0,0.48,36.0,Nam,41.0,10.5,Pin,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
327033,SMILE KID SL14502,290000.0,390000.0,620.0,0.25,12.0,Trẻ em,44.0,12.1,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
327019,SMILE KID SL15001,190000.0,290000.0,407.0,0.34,12.0,Trẻ em,34.0,8.0,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
325836,Q&Q A36A003PY,690000.0,990000.0,38.0,0.3,24.0,Nam,42.0,11.5,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,3,4.3,Đẹp nè. Nhìn sang trọng. Nên mua nhen mn
320514,ELIO Set quà ES14803,411000.0,1390000.0,35.0,,24.0,Nữ,23.0,7.7,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
306727,MVW Star Automatic MLA00402N,1990000.0,3990000.0,560.0,0.5,0.0,Nam,41.5,12.0,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,17,4.2,Em mới mua đồng hồ này được 10 ngày giờ muốn đổi sang con máy khác tgdd có thu lại không ạ
296738,SMILE KID SL13103,290000.0,360000.0,984.0,0.19,12.0,Trẻ em,42.0,15.7,Pin,5.0,Nhựa,Việt Nam,SMILE KID,5,4.8,"Ở ngoài màu đẹp hơn, màu đèn xinh"
296121,MVW Sport ML07401,990000.0,1990000.0,130.0,0.5,36.0,Nam,43.0,10.3,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,9,4.6,"Mình bị đứt dây, có được hor trợ bảo hành thay dây mới không, đồng hồ mua chưa được 1 tháng ạ"
293724,EYKI EYS00402,411000.0,0.0,48.0,,24.0,Nữ,37.0,10.6,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293697,EYKI EYL00402,411000.0,0.0,42.0,,24.0,Nam,43.0,10.4,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
286438,CASIO MTPVD02L1EUDF,886000.0,1182000.0,36.0,0.25,36.0,Nam,41.0,9.6,Pin,1.0,Kính khoáng Mineral,Nhật Bản,CASIO,27,4.7,"Đồng hồ đẹp, sắc nét, dây đeo hơi thô."
278418,ELIO EL10101,690000.0,990000.0,66.0,0.3,24.0,Nữ,30.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,9,4.7,"Đồng hồ đẹp, tương đối tốt"
278416,ELIO EL10001,290000.0,990000.0,76.0,0.3,24.0,Nữ,33.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,14,4.9,Hàng đẹp. Đúng mẫu. Hàng mới 100 tuy nhiên là kho nên thường xuyên kiểm tra thời gian máy nằm kho vì mình nhận 1 lần máy hết pin. A shipper phải nhiệt tình đổi hàng giúp mình. Chỉ vậy thôi. Còn tất cả từ giao hàng. Đặt hàng. Đều tốt
269361,ELIO EC01302,690000.0,990000.0,210.0,0.3,24.0,Nữ,28.0,7.8,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,6,4.3,Đồng hồ e mới mua nhưng qua ngày thì ngày trong đồng hồ không nhảy mặc dù giờ vẫn chạy đúng. Cho e xin cách giải quyết với ạ
249230,ELIO ES09201,690000.0,1290000.0,144.0,0.46,24.0,Nữ,32.0,7.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,17,4.6,"Hàng đẹp y hình, tay ai nhỏ phải đi gỡ bớt mắc ra mới đeo vừa nhé"
244580,ELIO ES08701,311000.0,1190000.0,179.0,,24.0,Nữ,32.0,8.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.6,Hợp với tay của tôi
233405,NAKZEN SL4105GBK1NR,990000.0,1650000.0,0.0,0.4,24.0,Nam,40.0,,Pin,3.0,Kính khoáng Mineral,Nhật Bản,NAKZEN,9,4.8,ĐH đẹp và tốt
231846,ELIO Nàng Thơ EL02401,690000.0,990000.0,51.0,0.3,36.0,Nữ,30.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,23,4.6,Đồng hồ mẫu mã đẹp như hình máy chayhbgv
210269,ELIO EL00501,311000.0,1090000.0,130.0,,12.0,Nữ,35.2,9.7,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,12,4.2,Tạm ổn á
208691,CASIO MTPV004GL7AUDF,703000.0,938000.0,219.0,0.25,24.0,Nam,41.5,8.3,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,32,4.4,Mới mua chưa đc 2 tháng mà vỏ ra ten  nổ sơn trong khi thông tin để thép không rỉ chán...
199382,CASIO LTP1303D4AVDF,1017000.0,1356000.0,97.0,0.25,36.0,Nữ,30.0,7.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,11,4.5,Sản phẩm tốt nhưng hôm trước cắt 1 đốt quên ko dặn bạn kỹ thuật nên mặt đồng hồ ko ngay cổ tay
199371,CASIO LTP1275D1ADF,825000.0,1100000.0,92.0,0.25,36.0,Nữ,25.0,7.5,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,7,4.4,"Điểm trừ duy nhất là kim ko phát sáng, khi ở chỗ tối không xem được. Mặt đồng hồ nhỏ phù hợp với cổ tay nhỏ, đeo đẹp ổn. Đồng hồ ko có số, người khác khó xem ké. Phải đem đến cho Kỹ thuật 2 lần, lần 1 là cắt dây cho vừa cổ tay, lần 2 dây bị đứt. Mong ko có vấn đề gì nữa thì mọi thứ chấp nhận được."
324771,SMILE KID SL414011SK,290000.0,390000.0,906.0,0.25,18.0,Trẻ em,38.0,14.0,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
321313,SMILE KID SL40202SG,290000.0,390000.0,0.0,0.25,12.0,Trẻ em,47.5,14.1,Pin,5.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,0,0.0,N/A
317068,MVW Galaxy MSA08801S1,1990000.0,3990000.0,142.0,0.5,0.0,Nam,43.0,12.4,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,7,4.7,Lộ full cơ quá đẹp chạy máy citizen thì yên tâm đúng giờ r ạ
307285,MVW Glory ML08002,1290000.0,2250000.0,62.0,0.42,36.0,Nam,43.0,9.2,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,9,4.6,Muốn mua dây đen thi lm s  xxxx808909
293728,EYKI EYL00503,311000.0,0.0,15.0,,24.0,Nữ,30.0,8.1,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293726,EYKI EYL00501,311000.0,0.0,14.0,,24.0,Nữ,30.0,8.1,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
286440,CASIO MTPVT01GL1B2UDF,962000.0,1283000.0,70.0,0.25,36.0,Nam,40.0,8.2,Pin,1.0,Kính khoáng Mineral,Nhật Bản,CASIO,9,4.8,Rất hài lòng về sản phẩm
279658,MVW ML06801,590000.0,1290000.0,107.0,,36.0,Nam,41.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,12,4.7,Đeo đẹp lắm nha
247086,MVW ML05701,990000.0,1990000.0,101.0,0.5,24.0,Nam,42.0,8.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,6,4.8,"Kiểu dáng đẹp, sang trọng, chất lượng thì để dùng một thời gian xem

Nhân viên tư vấn và giúp mình chọn mẫu nhiệt tình
Nhưng về nhà mới thấy hơi Fail, để ý đồng hồ và hộp khác model nhau, ko có hàng full box thôi chấp nhận đi, nhưng mua mẫu ML057-01 mà nhét vào hộp ML047-01 thì thiếu chỉn chu quá. Nếu mua làm quà thì sao, rồi mua IP13 mà nhét hộp IP12 thì sao??
Góp ý để bạn nhân viên chú ý hơn"
244579,ELIO ES08601,311000.0,1190000.0,114.0,,24.0,Nữ,28.0,7.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,6,4.7,"Đồng hồ đẹp và sang trọng, phù hợp với các buổi tiệc, trang phục bánh bèo"
231930,CASIO LTPV007D4EUDF,738000.0,985000.0,136.0,0.25,36.0,Nữ,22.2,8.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,11,4.5,"Đã tròn 3 năm kể từ khi mình dùng chiếc đồng hồ này. Đây thật sự là một hãng đồng hồ chất lượng. Từ lúc được đeo đồng hồ thì ba mẹ và chính bản thân mình đều tin dùng sản phẩm của CASIO. Trộm vía ở hiện tại chiếc đồng hồ mình vẫn còn như mới, mình là dân văn phòng, tay thường xuyên rửa nước do thói quen cá nhân nhưng chưa có bất kỳ vấn đề gì khiến mình hối hận khi mua chiếc đồng hồ này. pIN vẫn chạy rất trơn chu. Cả nhà nếu yêu mẫu này thì mua nhé. Màu hồng PINK PINK rất xinh da và tôn dáng. Vừa sang vừa xinh. Cảm ơn mọi người đã đọc hết phần đánh giá của mình và giờ hãy cho em ấy ngay vào giỏ hàng nhé. Mình là khách vãng lai thôi ạ. Nhưng vì yêu vì thích nên mới viết nên những dòng tâm tư sau 3 năm dùng em đồng hồ này."
